demand,fixed_time_min,episode,rgap
2000,0.25,28,16.096373411634705
2000,0.25,29,14.0954480244213
2000,0.25,30,13.657241802744553
2000,0.25,31,11.156480399252569
2000,0.25,32,11.451444338920625
2000,0.25,33,13.119725345273316
2000,0.25,34,13.833009872791921
2000,0.25,35,10.931993364027813
2000,0.25,36,10.837088561248155
2000,0.25,37,8.37096013240478
2000,0.25,38,12.892463659929772
2000,0.25,39,8.067774468897388
2000,0.25,40,5.2025290024247175
2000,0.25,41,11.146867685714058
2000,0.25,42,6.1410729723072075
2000,0.25,43,6.608931747542634
2000,0.25,44,9.539439706943858
2000,0.25,45,5.134260142880974
2000,0.25,46,7.944062307582573
2000,0.25,47,5.315346491763143
2000,0.25,48,5.492710936029392
2000,0.25,49,4.828439497260368
2000,0.25,50,5.728215603198904
2000,0.25,51,9.312515378063136
2000,0.25,52,6.436230992045698
2000,0.25,53,6.629717485721113
2000,0.25,54,6.496996602693167
2000,0.25,55,4.957336061195958
2000,0.25,56,2.9983019333942487
2000,0.25,57,4.524556519632976
2000,0.25,58,4.481967575242606
2000,0.25,59,5.062350164859417
2000,0.25,60,5.0832810476959915
2000,0.25,61,3.837161282882545
2000,0.25,62,5.029860966647602
2000,0.25,63,4.418298820471363
2000,0.25,64,3.8055058086875997
2000,0.25,65,3.917403364617321
2000,0.25,66,2.108514665885938
2000,0.25,67,3.5184057040123595
2000,0.25,68,5.142952681365447
2000,0.25,69,2.716267332304544
2000,0.25,70,3.781767382320951
2000,0.25,71,3.6171239631933574
2000,0.25,72,2.724119634136546
2000,0.25,73,3.2473673403864813
2000,0.25,74,4.759032694839085
2000,0.25,75,3.323229925700354
2000,0.25,76,4.001620322779091
2000,0.25,77,3.532155527646256
2000,0.25,78,4.493244131366809
2000,0.25,79,2.975228443278234
2000,0.5,0,21.310863130866604
2000,0.5,1,23.18390048870487
2000,0.5,2,55.54895691824733
2000,0.5,3,18.176565043285244
2000,0.5,4,24.156056520158433
2000,0.5,5,23.885435106773656
2000,0.5,6,15.530264547947198
2000,0.5,7,32.62377868121802
2000,0.5,8,31.98798468560214
2000,0.5,9,41.891531876445114
2000,0.5,10,28.19171362563401
2000,0.5,11,19.72550025908763
2000,0.5,12,27.73596852689196
2000,0.5,13,16.930659698776154
2000,0.5,14,21.049332762532757
2000,0.5,15,23.86730425939144
2000,0.5,16,78.57145430515638
2000,0.5,17,34.84589877462257
2000,0.5,18,24.857940399481617
2000,0.5,19,26.667580209431723
2000,0.5,20,22.51230418922258
2000,0.5,21,20.501709762516988
2000,0.5,22,32.51783792284935
2000,0.5,23,22.446839510872
2000,0.5,24,23.786544043179646
2000,0.5,25,15.645876288596527
2000,0.5,26,14.25218699311254
2000,0.5,27,15.47275829814175
2000,0.5,28,11.71570681568395
2000,0.5,29,9.46687510650089
2000,0.5,30,9.736755015866656
2000,0.5,31,7.233446386766761
2000,0.5,32,7.629501075589001
2000,0.5,33,8.760062308658432
2000,0.5,34,9.647683580929211
2000,0.5,35,7.0255905778650245
2000,0.5,36,7.427251392598221
2000,0.5,37,4.376583276964079
2000,0.5,38,8.900381627448763
2000,0.5,39,4.240475135560613
2000,0.5,40,1.6916043978029531
2000,0.5,41,7.463301161169684
2000,0.5,42,2.5409219996716885
2000,0.5,43,3.11351603246486
2000,0.5,44,6.25644759128282
2000,0.5,45,1.4909443258640094
2000,0.5,46,4.298277519157277
2000,0.5,47,1.8926631005357302
2000,0.5,48,1.9060242708537278
2000,0.5,49,1.320964332817762
2000,0.5,50,2.7970007678191475
2000,0.5,51,5.749998537769892
2000,0.5,52,2.877113713982765
2000,0.5,53,3.611253097097499
2000,0.5,54,3.4213701574121846
2000,0.5,55,1.6431368295990738
2000,0.5,56,0.09792106641948067
2000,0.5,57,1.6856510358608863
2000,0.5,58,0.9832530830616698
2000,0.5,59,2.054931419252262
2000,0.5,60,2.0142354158436815
2000,0.5,61,0.8839552912938882
2000,0.5,62,1.5669857627291228
2000,0.5,63,1.3041519151156897
2000,0.5,64,0.5057369923993379
2000,0.5,65,0.8954834745810589
2000,0.5,66,-0.9503836925745869
2000,0.5,67,0.6239102868941967
2000,0.5,68,1.748362502974331
2000,0.5,69,-0.3654193003284228
2000,0.5,70,0.8236880534310678
2000,0.5,71,0.6039391832440134
2000,0.5,72,-0.38586407625739916
2000,0.5,73,0.09618369443695889
2000,0.5,74,1.3620466351877105
2000,0.5,75,0.5690777971454245
2000,0.5,76,1.017969562677109
2000,0.5,77,0.6208321830839587
2000,0.5,78,1.5007717392542201
2000,0.5,79,-0.4088783706830961
